gameid,gameid_num,away,home,tm,line,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20141111OKCMIL,0021400105,OKC,MIL,MIL,-140,total,,240,33,81,3,15,16,24,,14,37,51,18,22,5,16,6,5,85
20141111SACDAL,0021400106,SAC,DAL,SAC,300,total,,240,32,72,9,19,25,32,,12,31,43,17,32,5,20,1,8,98
20141111SACDAL,0021400106,SAC,DAL,DAL,-360,total,,240,38,80,10,27,20,24,,9,24,33,23,29,8,11,8,1,106
20141111CHAPOR,0021400107,CHA,POR,CHA,250,total,,240,35,75,7,16,23,27,,6,32,38,16,16,5,13,3,4,100
20141111CHAPOR,0021400107,CHA,POR,POR,-300,total,,240,40,93,8,25,14,16,,15,33,48,25,21,6,12,4,3,102
20141111SASGSW,0021400108,SAS,GSW,SAS,260,total,,240,46,93,10,25,11,15,,8,28,36,28,19,9,8,1,4,113
20141111SASGSW,0021400108,SAS,GSW,GSW,-320,total,,240,38,70,7,20,17,20,,1,37,38,23,16,5,19,4,1,100
20141112DETWAS,0021400109,DET,WAS,DET,220,total,,240,38,81,9,22,18,22,,7,32,39,19,25,5,13,6,6,103
20141112DETWAS,0021400109,DET,WAS,WAS,-260,total,,240,40,83,3,11,24,33,,11,35,46,27,22,10,11,6,6,107
20141112UTAATL,0021400110,UTA,ATL,UTA,260,total,,240,43,86,5,23,6,12,,8,22,30,28,17,12,11,8,4,97
20141112UTAATL,0021400110,UTA,ATL,ATL,-320,total,,240,39,76,9,20,13,18,,13,33,46,23,12,8,18,4,8,100
20141112OKCBOS,0021400111,OKC,BOS,OKC,260,total,,240,40,82,10,24,19,22,,8,33,41,23,13,1,8,3,3,109
20141112OKCBOS,0021400111,OKC,BOS,BOS,-320,total,,240,37,83,9,33,11,13,,7,28,35,28,20,5,8,3,3,94
20141112INDMIA,0021400112,IND,MIA,IND,330,total,,240,30,80,8,26,13,15,,16,37,53,13,17,5,15,5,5,81
20141112INDMIA,0021400112,IND,MIA,MIA,-400,total,,240,29,68,9,20,8,18,,6,22,28,18,18,11,9,5,5,75
20141112ORLNYK,0021400113,ORL,NYK,ORL,220,total,,240,33,70,6,12,25,32,,4,33,37,20,19,4,10,1,6,97
20141112ORLNYK,0021400113,ORL,NYK,NYK,-260,total,,240,37,86,8,23,13,14,,11,29,40,17,27,2,7,6,1,95
20141112LALNOP,0021400114,LAL,NOP,LAL,500,total,,240,35,84,7,21,25,32,,11,27,38,15,14,8,9,5,12,102
20141112LALNOP,0021400114,LAL,NOP,NOP,-700,total,,240,45,82,8,19,11,18,,8,36,44,27,24,3,13,12,5,109
20141112PORDEN,0021400115,POR,DEN,POR,120,total,,240,45,88,16,33,24,29,,12,34,46,30,21,7,14,9,2,130
20141112PORDEN,0021400115,POR,DEN,DEN,-140,total,,240,39,90,8,23,27,33,,15,32,47,21,24,10,12,2,9,113
20141112BKNPHX,0021400116,BKN,PHX,BKN,175,total,,240,35,74,9,21,25,32,,8,29,37,17,25,9,19,4,2,104
20141112BKNPHX,0021400116,BKN,PHX,PHX,-210,total,,240,39,81,8,24,26,29,,12,32,44,20,22,10,20,2,4,112
20141112HOUMIN,0021400117,HOU,MIN,HOU,-280,total,,240,43,89,13,28,14,19,,13,27,40,25,29,7,13,7,6,113
20141112HOUMIN,0021400117,HOU,MIN,MIN,240,total,,240,36,81,6,12,23,30,,9,32,41,22,17,6,13,6,7,101
20141113SACMEM,0021400118,SAC,MEM,SAC,200,total,,240,37,77,7,13,29,34,,13,31,44,12,26,6,14,5,4,110
20141113SACMEM,0021400118,SAC,MEM,MEM,-240,total,,240,39,77,6,9,27,34,,8,22,30,24,25,9,9,4,5,111
20141113CHITOR,0021400119,CHI,TOR,CHI,120,total,,240,37,77,4,15,22,32,,13,35,48,26,18,7,19,7,7,100
20141113CHITOR,0021400119,CHI,TOR,TOR,-140,total,,240,35,89,8,25,15,21,,13,25,38,17,28,11,14,7,7,93
20141113PHIDAL,0021400120,PHI,DAL,PHI,1000,total,,240,23,77,7,27,17,33,,18,28,46,9,24,7,27,4,5,70
20141113PHIDAL,0021400120,PHI,DAL,DAL,-1700,total,,240,41,80,11,32,30,36,,9,42,51,33,25,14,15,5,4,123
20141113BKNGSW,0021400121,BKN,GSW,BKN,475,total,,240,39,89,3,16,18,20,,7,34,41,19,22,5,12,2,10,99
20141113BKNGSW,0021400121,BKN,GSW,GSW,-650,total,,240,41,90,11,34,14,21,,14,31,45,30,16,7,10,10,2,107
20141114DENIND,0021400122,DEN,IND,DEN,125,total,,240,43,87,8,23,14,25,,13,33,46,20,25,8,8,5,7,108
20141114DENIND,0021400122,DEN,IND,IND,-145,total,,240,34,84,8,22,11,22,,11,31,42,17,19,2,13,7,5,87
20141114MILORL,0021400123,MIL,ORL,MIL,125,total,,240,36,80,2,19,11,14,,5,33,38,19,25,8,16,4,3,85
20141114MILORL,0021400123,MIL,ORL,ORL,-145,total,,240,35,80,10,24,21,27,,10,35,45,22,15,7,15,3,4,101
20141114MIAATL,0021400124,MIA,ATL,MIA,170,total,,240,35,74,10,21,23,25,,5,27,32,27,20,10,14,3,5,103
20141114MIAATL,0021400124,MIA,ATL,ATL,-200,total,,240,42,75,11,28,19,23,,3,33,36,33,20,10,13,5,3,114
20141114CLEBOS,0021400125,CLE,BOS,CLE,-240,total,,240,43,85,8,23,28,37,,8,32,40,22,21,5,11,5,1,122
20141114CLEBOS,0021400125,CLE,BOS,BOS,200,total,,240,48,88,6,20,19,23,,8,31,39,32,26,7,14,1,5,121
20141114UTANYK,0021400126,UTA,NYK,UTA,150,total,,240,36,70,10,22,20,25,,11,28,39,25,20,6,18,8,1,102
20141114UTANYK,0021400126,UTA,NYK,NYK,-170,total,,240,39,82,5,8,17,20,,7,24,31,15,26,12,8,1,8,100
20141114PHIHOU,0021400127,PHI,HOU,PHI,1700,total,,240,34,80,7,21,12,18,,14,32,46,19,28,10,23,5,11,87
20141114PHIHOU,0021400127,PHI,HOU,HOU,-7000,total,,240,29,78,7,34,23,37,,13,34,47,16,25,17,21,11,5,88
20141114MINNOP,0021400128,MIN,NOP,MIN,300,total,,240,29,72,3,14,30,41,,11,26,37,13,17,5,22,3,3,91
20141114MINNOP,0021400128,MIN,NOP,NOP,-360,total,,240,56,84,15,20,12,16,,3,31,34,31,30,13,13,3,3,139
20141114DETOKC,0021400129,DET,OKC,DET,135,total,,265,38,89,11,31,9,15,,14,41,55,18,17,8,16,5,7,96
20141114DETOKC,0021400129,DET,OKC,OKC,-155,total,,265,38,96,12,36,1,6,,10,32,42,23,23,9,14,7,5,89
20141114CHAPHX,0021400130,CHA,PHX,CHA,220,total,,240,39,91,7,16,18,19,,14,32,46,21,15,5,7,3,6,103
20141114CHAPHX,0021400130,CHA,PHX,PHX,-260,total,,240,37,86,8,29,13,14,,11,34,45,16,23,3,11,6,3,95
20141114SASLAL,0021400131,SAS,LAL,SAS,-400,total,,240,33,80,10,23,17,20,,7,37,44,28,23,9,10,2,5,93
20141114SASLAL,0021400131,SAS,LAL,LAL,330,total,,240,28,75,2,12,22,31,,11,35,46,17,13,6,13,5,2,80
20141115ORLWAS,0021400132,ORL,WAS,ORL,375,total,,240,37,78,7,17,12,18,,9,31,40,14,21,5,15,2,8,93
20141115ORLWAS,0021400132,ORL,WAS,WAS,-450,total,,240,42,84,3,10,11,16,,9,31,40,31,16,5,11,8,2,98
20141115ATLCLE,0021400133,ATL,CLE,ATL,250,total,,240,40,90,3,22,11,13,,11,26,37,26,12,6,18,8,2,94
20141115ATLCLE,0021400133,ATL,CLE,CLE,-300,total,,240,49,90,19,31,10,13,,12,35,47,39,14,12,13,2,8,127
20141115UTATOR,0021400134,UTA,TOR,UTA,550,total,,240,33,75,5,16,22,30,,10,28,38,22,21,5,11,3,5,93
20141115UTATOR,0021400134,UTA,TOR,TOR,-800,total,,240,43,84,8,21,17,23,,13,29,42,15,19,6,8,5,3,111
20141115INDCHI,0021400135,IND,CHI,IND,350,total,,240,37,77,7,18,18,25,,10,36,46,18,22,5,14,6,7,99
20141115INDCHI,0021400135,IND,CHI,CHI,-450,total,,240,35,83,4,17,16,23,,10,24,34,18,19,6,13,7,6,90
20141115DETMEM,0021400136,DET,MEM,DET,400,total,,240,34,82,10,26,10,17,,9,34,43,15,22,4,9,6,4,88
20141115DETMEM,0021400136,DET,MEM,MEM,-500,total,,240,32,86,4,15,27,33,,18,35,53,18,18,5,8,4,6,95
20141115MINDAL,0021400137,MIN,DAL,MIN,600,total,,240,43,86,7,17,24,29,,12,29,41,24,30,2,17,2,10,117
20141115MINDAL,0021400137,MIN,DAL,DAL,-900,total,,240,52,94,8,26,19,23,,12,28,40,31,24,5,7,10,2,131
20141115BKNPOR,0021400138,BKN,POR,BKN,120,total,,240,35,89,1,19,16,17,,12,31,43,15,24,7,9,2,3,87
20141115BKNPOR,0021400138,BKN,POR,POR,-140,total,,240,33,78,11,26,20,27,,13,34,47,26,16,6,14,3,2,97
20141115SASSAC,0021400139,SAS,SAC,SAS,-125,total,,240,34,80,7,24,16,18,,7,31,38,24,25,6,14,8,6,91
20141115SASSAC,0021400139,SAS,SAC,SAC,105,total,,240,37,86,0,12,20,24,,8,34,42,19,18,5,9,6,8,94
20141115CHAGSW,0021400140,CHA,GSW,CHA,500,total,,240,32,84,7,17,16,28,,10,31,41,14,13,5,12,2,3,87
20141115CHAGSW,0021400140,CHA,GSW,GSW,-700,total,,240,45,87,11,26,11,14,,11,40,51,30,25,7,14,3,2,112
20141115PHXLAC,0021400141,PHX,LAC,PHX,250,total,,240,38,99,11,30,20,23,,16,27,43,26,30,9,10,3,12,107
20141115PHXLAC,0021400141,PHX,LAC,LAC,-300,total,,240,36,68,14,29,34,43,,4,43,47,24,26,5,20,12,3,120
20141116DENNYK,0021400142,DEN,NYK,DEN,110,total,,240,32,82,13,34,16,26,,10,29,39,20,21,9,17,0,3,93
20141116DENNYK,0021400142,DEN,NYK,NYK,-130,total,,240,41,76,6,14,21,27,,8,35,43,16,22,9,15,3,0,109
20141116MILMIA,0021400143,MIL,MIA,MIL,180,total,,240,35,74,5,18,16,26,,5,35,40,16,24,11,16,1,6,91
20141116MILMIA,0021400143,MIL,MIA,MIA,-210,total,,240,30,73,11,25,13,22,,6,34,40,19,20,10,17,6,1,84
20141116HOUOKC,0021400144,HOU,OKC,HOU,-220,total,,240,23,80,7,35,16,30,,22,32,54,11,23,5,14,6,15,69
20141116HOUOKC,0021400144,HOU,OKC,OKC,180,total,,240,20,68,3,19,22,28,,11,34,45,14,30,6,15,15,6,65
20141116GSWLAL,0021400145,GSW,LAL,GSW,-420,total,,240,46,86,14,28,30,34,,11,40,51,32,26,4,16,5,4,136
20141116GSWLAL,0021400145,GSW,LAL,LAL,340,total,,240,39,99,3,16,34,43,,20,28,48,17,27,9,7,4,5,115
20141117DALCHA,0021400146,DAL,CHA,DAL,-180,total,,240,43,84,10,28,11,16,,10,40,50,32,18,7,7,4,3,107
20141117DALCHA,0021400146,DAL,CHA,CHA,160,total,,240,32,80,10,22,6,13,,7,28,35,22,17,1,11,3,4,80
20141117DENCLE,0021400147,DEN,CLE,DEN,700,total,,240,41,85,12,31,12,15,,9,30,39,25,18,10,15,4,8,106
20141117DENCLE,0021400147,DEN,CLE,CLE,-1100,total,,240,34,79,10,29,19,23,,9,33,42,18,15,7,15,8,4,97
20141117PHXBOS,0021400148,PHX,BOS,PHX,110,total,,240,48,93,9,21,13,16,,8,32,40,30,23,11,18,2,4,118
20141117PHXBOS,0021400148,PHX,BOS,BOS,-130,total,,240,45,87,4,10,20,31,,11,33,44,28,19,10,18,4,2,114
20141117MIABKN,0021400149,MIA,BKN,MIA,300,total,,240,31,72,9,27,24,27,,10,31,41,19,24,6,14,2,5,95
20141117MIABKN,0021400149,MIA,BKN,BKN,-360,total,,240,29,70,9,23,16,26,,11,24,35,18,19,10,12,5,2,83
20141117ORLDET,0021400150,ORL,DET,ORL,170,total,,240,41,79,13,26,12,15,,6,33,39,33,21,9,11,2,4,107
20141117ORLDET,0021400150,ORL,DET,DET,-200,total,,240,32,80,11,24,18,24,,10,31,41,17,19,5,14,4,2,93
20141117HOUMEM,0021400151,HOU,MEM,HOU,160,total,,240,34,78,8,34,17,21,,10,25,35,24,19,6,21,4,5,93
20141117HOUMEM,0021400151,HOU,MEM,MEM,-180,total,,240,46,86,7,17,20,22,,10,28,38,27,19,14,10,5,4,119
20141117PHISAS,0021400152,PHI,SAS,PHI,1500,total,,240,27,83,4,26,17,24,,5,34,39,15,18,11,13,4,8,75
20141117PHISAS,0021400152,PHI,SAS,SAS,-5950,total,,240,36,81,10,26,18,21,,6,46,52,27,17,9,17,8,4,100
20141117NOPPOR,0021400153,NOP,POR,NOP,145,total,,240,38,85,5,19,12,19,,13,28,41,16,23,11,11,4,1,93
20141117NOPPOR,0021400153,NOP,POR,POR,-165,total,,240,38,76,7,19,19,23,,10,33,43,20,21,7,18,1,4,102
20141117CHILAC,0021400154,CHI,LAC,CHI,250,total,,240,39,80,10,26,17,25,,9,36,45,28,24,7,8,2,5,105
20141117CHILAC,0021400154,CHI,LAC,LAC,-300,total,,240,36,81,7,23,10,22,,9,31,40,20,21,2,12,5,2,89
20141118LALATL,0021400155,LAL,ATL,LAL,350,total,,240,47,87,6,17,14,22,,13,31,44,24,24,7,11,0,3,114
20141118LALATL,0021400155,LAL,ATL,ATL,-450,total,,240,41,85,9,27,18,23,,13,25,38,22,17,7,10,3,0,109
20141118NYKMIL,0021400156,NYK,MIL,NYK,105,total,,240,44,80,11,25,14,19,,11,17,28,30,22,9,12,3,0,113
20141118NYKMIL,0021400156,NYK,MIL,MIL,-125,total,,240,43,78,9,17,22,27,,17,27,44,30,24,5,16,0,3,117
20141118OKCUTA,0021400157,OKC,UTA,OKC,130,total,,240,30,84,8,23,13,19,,12,32,44,17,22,8,13,6,4,81
20141118OKCUTA,0021400157,OKC,UTA,UTA,-150,total,,240,35,81,10,24,18,26,,12,43,55,22,17,8,13,4,6,98
20141118NOPSAC,0021400158,NOP,SAC,NOP,130,total,,240,39,79,9,24,19,24,,4,28,32,21,25,6,6,6,2,106
20141118NOPSAC,0021400158,NOP,SAC,SAC,-150,total,,240,38,86,4,11,20,29,,17,35,52,23,15,3,15,2,6,100
20141119SASCLE,0021400159,SAS,CLE,SAS,105,total,,240,35,74,5,16,17,25,,10,32,42,26,20,11,15,4,5,92
20141119SASCLE,0021400159,SAS,CLE,CLE,-125,total,,240,37,83,7,18,9,13,,10,28,38,23,21,7,16,5,4,90
20141119CHAIND,0021400160,CHA,IND,CHA,115,total,,240,37,86,5,14,7,12,,12,29,41,18,21,6,5,6,3,86
20141119CHAIND,0021400160,CHA,IND,IND,-135,total,,240,35,78,2,15,16,24,,14,37,51,15,13,3,11,3,6,88
20141119LACORL,0021400161,LAC,ORL,LAC,-220,total,,240,45,84,12,21,12,16,,2,37,39,24,19,8,7,9,1,114
20141119LACORL,0021400161,LAC,ORL,ORL,180,total,,240,34,86,8,24,14,18,,11,37,48,21,17,5,13,1,9,90
20141119BOSPHI,0021400162,BOS,PHI,BOS,-260,total,,240,41,83,6,20,13,21,,7,37,44,32,19,11,15,4,2,101
20141119BOSPHI,0021400162,BOS,PHI,PHI,220,total,,240,34,86,7,21,15,21,,9,35,44,22,20,10,15,2,4,90
20141119DALWAS,0021400163,DAL,WAS,DAL,-150,total,,240,34,82,12,28,25,29,,10,34,44,18,19,5,12,5,3,105
20141119DALWAS,0021400163,DAL,WAS,WAS,130,total,,240,37,84,10,22,18,21,,9,33,42,25,27,8,13,3,5,102
20141119MILBKN,0021400164,MIL,BKN,MIL,220,total,,315,48,108,5,24,21,28,,16,35,51,23,28,12,13,4,6,122
20141119MILBKN,0021400164,MIL,BKN,BKN,-260,total,,315,44,92,9,31,21,29,,10,39,49,26,25,7,20,6,4,118
20141119PHXDET,0021400165,PHX,DET,PHX,125,total,,240,37,75,4,15,10,13,,5,36,41,21,22,10,17,4,1,88
20141119PHXDET,0021400165,PHX,DET,DET,-145,total,,240,33,87,7,25,13,19,,15,28,43,21,16,9,14,1,4,86
20141119MEMTOR,0021400166,MEM,TOR,MEM,210,total,,240,35,80,3,10,19,26,,15,35,50,16,16,8,13,4,6,92
20141119MEMTOR,0021400166,MEM,TOR,TOR,-250,total,,240,38,83,9,26,11,13,,7,28,35,24,20,9,8,6,4,96
20141119NYKMIN,0021400167,NYK,MIN,NYK,-105,total,,240,34,69,9,16,22,28,,8,25,33,19,22,6,22,3,2,99
20141119NYKMIN,0021400167,NYK,MIN,MIN,-115,total,,240,44,89,11,22,16,22,,15,20,35,26,23,15,14,2,3,115
20141119OKCDEN,0021400168,OKC,DEN,OKC,280,total,,240,36,79,10,23,18,25,,13,26,39,21,24,5,10,0,5,100
20141119OKCDEN,0021400168,OKC,DEN,DEN,-340,total,,240,40,82,10,29,17,22,,12,30,42,25,20,6,8,5,0,107
20141119LALHOU,0021400169,LAL,HOU,LAL,550,total,,240,37,91,5,20,19,23,,14,33,47,17,18,8,13,3,6,98
20141119LALHOU,0021400169,LAL,HOU,HOU,-800,total,,240,30,74,15,38,17,23,,6,32,38,20,25,8,17,6,3,92
20141120LACMIA,0021400170,LAC,MIA,LAC,-180,total,,240,43,77,13,31,11,17,,4,31,35,31,21,6,13,0,3,110
20141120LACMIA,0021400170,LAC,MIA,MIA,160,total,,240,30,67,6,26,27,31,,6,24,30,11,15,10,12,3,0,93
20141120CHISAC,0021400171,CHI,SAC,CHI,130,total,,240,36,84,5,19,11,16,,13,29,42,23,26,6,14,4,4,88
20141120CHISAC,0021400171,CHI,SAC,SAC,-150,total,,240,38,74,4,6,23,27,,7,33,40,26,21,5,13,4,4,103
20141121ORLCHA,0021400172,ORL,CHA,ORL,150,total,,240,39,82,4,16,23,32,,6,37,43,12,15,2,8,5,7,105
20141121ORLCHA,0021400172,ORL,CHA,CHA,-170,total,,240,42,91,7,20,9,15,,10,35,45,22,26,4,7,7,5,100
20141121PHXPHI,0021400173,PHX,PHI,PHX,400,total,,240,44,86,13,31,21,23,,11,35,46,24,25,11,13,0,1,122
20141121PHXPHI,0021400173,PHX,PHI,PHI,-500,total,,240,36,78,4,23,20,33,,10,29,39,18,23,10,17,1,0,96
20141121DETATL,0021400174,DET,ATL,DET,220,total,,240,31,83,4,21,23,24,,13,32,45,12,20,6,12,3,5,89
20141121DETATL,0021400174,DET,ATL,ATL,-260,total,,240,38,80,5,24,18,26,,8,38,46,20,18,7,9,5,3,99
20141121MILTOR,0021400175,MIL,TOR,MIL,350,total,,240,27,74,6,20,22,32,,8,22,30,19,18,11,12,1,4,82
20141121MILTOR,0021400175,MIL,TOR,TOR,-450,total,,240,45,86,15,25,19,24,,15,42,57,27,24,8,16,4,1,124
20141121BOSMEM,0021400176,BOS,MEM,BOS,230,total,,240,38,88,9,27,15,21,,9,29,38,22,14,7,12,7,4,100
20141121BOSMEM,0021400176,BOS,MEM,MEM,-270,total,,240,48,91,8,16,13,14,,9,41,50,31,16,4,14,4,7,117
20141121SASMIN,0021400177,SAS,MIN,SAS,-700,total,,240,46,84,13,21,16,18,,14,39,53,26,22,6,20,11,3,121
20141121SASMIN,0021400177,SAS,MIN,MIN,500,total,,240,37,90,4,13,14,22,,11,23,34,16,17,12,11,3,11,92
20141121BKNOKC,0021400178,BKN,OKC,BKN,105,total,,240,31,67,5,15,27,30,,10,28,38,17,17,2,18,6,9,94
20141121BKNOKC,0021400178,BKN,OKC,OKC,-125,total,,240,38,85,4,20,12,19,,13,23,36,18,25,9,13,9,6,92
20141121CLEWAS,0021400179,CLE,WAS,CLE,-125,total,,240,27,75,6,27,18,23,,9,32,41,13,21,12,19,4,5,78
20141121CLEWAS,0021400179,CLE,WAS,WAS,105,total,,240,41,84,4,10,5,9,,10,35,45,24,21,10,17,5,4,91
20141121LALDAL,0021400180,LAL,DAL,LAL,500,total,,240,44,85,5,13,13,21,,13,20,33,24,24,3,10,4,2,106
20141121LALDAL,0021400180,LAL,DAL,DAL,-700,total,,240,51,82,18,35,20,28,,11,28,39,37,16,4,9,2,4,140
20141121NOPDEN,0021400181,NOP,DEN,NOP,120,total,,240,31,78,5,16,30,34,,8,32,40,19,22,7,12,3,10,97
20141121NOPDEN,0021400181,NOP,DEN,DEN,-140,total,,240,43,82,11,24,20,25,,8,33,41,24,24,8,10,10,3,117
20141121UTAGSW,0021400182,UTA,GSW,UTA,700,total,,240,35,82,6,17,12,19,,14,31,45,26,16,12,19,5,5,88
20141121UTAGSW,0021400182,UTA,GSW,GSW,-1000,total,,240,41,82,6,23,13,19,,6,34,40,28,18,10,13,5,5,101
20141121CHIPOR,0021400183,CHI,POR,CHI,320,total,,240,30,83,8,22,19,28,,11,37,48,14,18,9,14,2,5,87
20141121CHIPOR,0021400183,CHI,POR,POR,-400,total,,240,39,79,9,16,18,22,,6,40,46,26,19,8,17,5,2,105
20141122PHXIND,0021400184,PHX,IND,PHX,110,total,,240,38,85,12,31,18,20,,13,38,51,17,19,10,12,4,5,106
20141122PHXIND,0021400184,PHX,IND,IND,-130,total,,240,31,84,7,23,14,20,,15,32,47,18,20,9,14,5,4,83
20141122MIAORL,0021400185,MIA,ORL,MIA,-125,total,,240,37,71,12,26,13,18,,7,26,33,17,20,7,16,5,2,99
20141122MIAORL,0021400185,MIA,ORL,ORL,105,total,,240,35,78,3,16,19,27,,18,26,44,18,20,10,14,2,5,92
20141122TORCLE,0021400186,TOR,CLE,TOR,135,total,,240,32,80,8,24,38,42,,8,26,34,20,26,8,8,6,6,110
20141122TORCLE,0021400186,TOR,CLE,CLE,-155,total,,240,35,81,3,16,20,29,,11,35,46,24,28,4,18,6,6,93
20141122PHINYK,0021400187,PHI,NYK,PHI,600,total,,240,30,75,8,26,15,25,,10,26,36,13,21,8,18,1,2,83
20141122PHINYK,0021400187,PHI,NYK,NYK,-900,total,,240,33,66,6,17,19,21,,6,34,40,15,22,7,18,2,1,91
20141122DALHOU,0021400188,DAL,HOU,DAL,-180,total,,240,35,88,6,35,16,22,,16,34,50,17,22,6,14,5,0,92
20141122DALHOU,0021400188,DAL,HOU,HOU,160,total,,240,30,82,15,46,20,23,,14,33,47,17,23,8,17,0,5,95
20141122SACMIN,0021400189,SAC,MIN,SAC,-450,total,,240,40,81,8,26,25,30,,14,36,50,24,19,4,18,2,7,113
20141122SACMIN,0021400189,SAC,MIN,MIN,325,total,,240,37,90,6,17,21,27,,15,22,37,23,24,10,10,7,2,101
20141122WASMIL,0021400190,WAS,MIL,WAS,-155,total,,240,43,93,8,18,17,22,,20,33,53,27,24,7,14,6,7,111
20141122WASMIL,0021400190,WAS,MIL,MIL,135,total,,240,36,84,5,15,23,26,,8,28,36,21,20,11,14,7,6,100
20141122BKNSAS,0021400191,BKN,SAS,BKN,500,total,,240,34,91,9,27,10,10,,13,31,44,24,14,5,11,5,9,87
20141122BKNSAS,0021400191,BKN,SAS,SAS,-700,total,,240,41,79,8,21,9,11,,6,42,48,29,9,7,14,9,5,99
20141122NOPUTA,0021400192,NOP,UTA,NOP,120,total,,240,42,93,4,17,18,22,,18,26,44,19,22,11,9,7,8,106
20141122NOPUTA,0021400192,NOP,UTA,UTA,-140,total,,240,33,71,5,14,23,29,,11,31,42,15,25,6,18,8,7,94
20141123LACMEM,0021400193,LAC,MEM,LAC,120,total,,240,32,77,7,25,20,28,,5,27,32,14,27,10,10,1,3,91
20141123LACMEM,0021400193,LAC,MEM,MEM,-140,total,,240,42,85,7,21,16,23,,12,40,52,20,21,3,17,3,1,107
20141123PORBOS,0021400194,POR,BOS,POR,-220,total,,240,37,86,7,19,13,15,,10,45,55,20,13,7,16,3,1,94
20141123PORBOS,0021400194,POR,BOS,BOS,180,total,,240,37,95,5,23,9,12,,12,34,46,17,15,12,8,1,3,88
20141123CHAMIA,0021400195,CHA,MIA,CHA,-110,total,,240,37,79,7,21,12,16,,5,28,33,18,19,9,11,1,5,93
20141123CHAMIA,0021400195,CHA,MIA,MIA,-110,total,,240,33,66,11,23,17,19,,3,33,36,19,16,4,16,5,1,94
20141123GSWOKC,0021400196,GSW,OKC,GSW,-400,total,,240,33,93,7,25,18,24,,13,39,52,26,18,7,9,8,12,91
20141123GSWOKC,0021400196,GSW,OKC,OKC,330,total,,240,32,90,3,17,19,27,,13,44,57,13,23,3,11,12,8,86
20141123DENLAL,0021400197,DEN,LAL,DEN,-130,total,,265,34,90,10,37,23,38,,14,43,57,20,28,7,16,2,6,101
20141123DENLAL,0021400197,DEN,LAL,LAL,110,total,,265,33,89,3,24,25,34,,9,41,50,15,28,10,13,6,2,94
20141124LACCHA,0021400198,LAC,CHA,LAC,-185,total,,240,45,88,15,32,8,10,,8,35,43,28,24,2,8,2,4,113
20141124LACCHA,0021400198,LAC,CHA,CHA,165,total,,240,31,75,2,20,28,35,,5,28,33,21,17,6,5,4,2,92
20141124ORLCLE,0021400199,ORL,CLE,ORL,500,total,,240,29,80,5,17,11,15,,13,27,40,14,17,5,17,3,9,74
20141124ORLCLE,0021400199,ORL,CLE,CLE,-700,total,,240,42,81,6,16,16,22,,12,32,44,30,23,14,12,9,3,106
20141124PORPHI,0021400200,POR,PHI,POR,-1200,total,,240,44,89,7,27,19,23,,18,34,52,30,19,6,15,5,6,114
20141124PORPHI,0021400200,POR,PHI,PHI,800,total,,240,42,84,0,8,20,24,,7,22,29,28,20,11,10,6,5,104
20141124PHXTOR,0021400201,PHX,TOR,PHX,170,total,,240,39,84,14,33,8,11,,11,31,42,22,26,6,20,3,3,100
20141124PHXTOR,0021400201,PHX,TOR,TOR,-200,total,,240,37,82,4,17,26,32,,8,29,37,21,20,9,12,3,3,104
20141124NYKHOU,0021400202,NYK,HOU,NYK,220,total,,240,35,76,6,22,10,15,,9,31,40,25,20,8,17,5,4,86
20141124NYKHOU,0021400202,NYK,HOU,HOU,-260,total,,240,32,76,14,36,13,19,,10,28,38,19,19,13,16,4,5,91
20141124INDDAL,0021400203,IND,DAL,IND,1000,total,,240,37,77,13,26,24,36,,8,36,44,20,21,6,12,4,6,111
20141124INDDAL,0021400203,IND,DAL,DAL,-1800,total,,240,40,80,8,24,12,21,,6,31,37,21,28,6,12,6,4,100
20141124CHIUTA,0021400204,CHI,UTA,CHI,-165,total,,240,36,72,9,20,16,23,,7,28,35,20,14,9,16,3,6,97
20141124CHIUTA,0021400204,CHI,UTA,UTA,145,total,,240,42,86,3,9,8,10,,11,30,41,22,20,9,13,6,3,95
20141125ATLWAS,0021400205,ATL,WAS,ATL,165,total,,240,36,85,7,25,27,34,,12,31,43,17,23,16,10,6,3,106
20141125ATLWAS,0021400205,ATL,WAS,WAS,-185,total,,240,36,84,9,20,21,29,,16,31,47,25,25,2,20,3,6,102
20141125GSWMIA,0021400206,GSW,MIA,GSW,-330,total,,240,43,75,13,28,15,23,,5,40,45,21,24,6,11,9,4,114
20141125GSWMIA,0021400206,GSW,MIA,MIA,270,total,,240,33,85,10,23,21,27,,12,28,40,16,22,7,9,4,9,97
20141125DETMIL,0021400207,DET,MIL,DET,145,total,,240,36,78,7,20,7,17,,8,28,36,23,18,7,19,5,2,86
20141125DETMIL,0021400207,DET,MIL,MIL,-165,total,,240,39,90,10,22,10,13,,19,31,50,22,24,9,16,2,5,98
20141125SACNOP,0021400208,SAC,NOP,SAC,210,total,,240,37,77,5,14,20,24,,7,31,38,16,22,9,9,4,6,99
20141125SACNOP,0021400208,SAC,NOP,NOP,-250,total,,240,33,79,3,17,20,29,,14,26,40,15,23,3,10,6,4,89
20141125CHIDEN,0021400209,CHI,DEN,CHI,165,total,,240,35,82,7,21,32,37,,11,26,37,20,22,9,12,4,7,109
