gameid_num,seasonid,gameid,away,home
0020700913,00207,20080307SEAPHI,SEA,PHI
0020700914,00207,20080307ATLCHA,ATL,CHA
0020700915,00207,20080307DETNYK,DET,NYK
0020700916,00207,20080307GSWMIA,GSW,MIA
0020700917,00207,20080307CHIBOS,CHI,BOS
0020700918,00207,20080307NJNNOH,NJN,NOH
0020700919,00207,20080307PORMIL,POR,MIL
0020700920,00207,20080307UTAPHX,UTA,PHX
0020700921,00207,20080307MINSAC,MIN,SAC
0020700922,00207,20080307SASDEN,SAS,DEN
0020700923,00207,20080307LACLAL,LAC,LAL
0020700924,00207,20080308INDCLE,IND,CLE
0020700925,00207,20080308CHAWAS,CHA,WAS
0020700926,00207,20080308MIAATL,MIA,ATL
0020700927,00207,20080308GSWORL,GSW,ORL
0020700928,00207,20080308PORNYK,POR,NYK
0020700929,00207,20080308BOSMEM,BOS,MEM
0020700930,00207,20080308NOHHOU,NOH,HOU
0020700931,00207,20080308NJNDAL,NJN,DAL
0020700932,00207,20080308DENUTA,DEN,UTA
0020700933,00207,20080308MINLAC,MIN,LAC
0020700934,00207,20080309SEATOR,SEA,TOR
0020700935,00207,20080309PHIMIL,PHI,MIL
0020700936,00207,20080309SASPHX,SAS,PHX
0020700937,00207,20080309CHIDET,CHI,DET
0020700938,00207,20080309SACLAL,SAC,LAL
0020700939,00207,20080310BOSPHI,BOS,PHI
0020700940,00207,20080310ATLORL,ATL,ORL
0020700941,00207,20080310PORCLE,POR,CLE
0020700942,00207,20080310LACMIA,LAC,MIA
0020700943,00207,20080310NJNHOU,NJN,HOU
0020700944,00207,20080310NYKDAL,NYK,DAL
0020700945,00207,20080310DENSAS,DEN,SAS
0020700946,00207,20080311MILWAS,MIL,WAS
0020700947,00207,20080311SEAIND,SEA,IND
0020700948,00207,20080311PORMIN,POR,MIN
0020700949,00207,20080311UTACHI,UTA,CHI
0020700950,00207,20080311MEMPHX,MEM,PHX
0020700951,00207,20080311TORLAL,TOR,LAL
0020700952,00207,20080312HOUATL,HOU,ATL
0020700953,00207,20080312LACORL,LAC,ORL
0020700954,00207,20080312SEABOS,SEA,BOS
0020700955,00207,20080312CLENJN,CLE,NJN
0020700956,00207,20080312NYKMIA,NYK,MIA
0020700957,00207,20080312PHIDET,PHI,DET
0020700958,00207,20080312UTAMIL,UTA,MIL
0020700959,00207,20080312SASNOH,SAS,NOH
0020700960,00207,20080312CHADAL,CHA,DAL
0020700961,00207,20080312MEMDEN,MEM,DEN
0020700962,00207,20080312TORGSW,TOR,GSW
0020700963,00207,20080313CLEWAS,CLE,WAS
0020700964,00207,20080313PORSAC,POR,SAC
0020700965,00207,20080313GSWPHX,GSW,PHX
0020700966,00207,20080314UTABOS,UTA,BOS
0020700967,00207,20080314LACATL,LAC,ATL
0020700968,00207,20080314ORLMIA,ORL,MIA
0020700969,00207,20080314SASDET,SAS,DET
0020700970,00207,20080314LALNOH,LAL,NOH
0020700971,00207,20080314PHICHI,PHI,CHI
0020700972,00207,20080314CHAHOU,CHA,HOU
0020700973,00207,20080314INDDAL,IND,DAL
0020700974,00207,20080314TORDEN,TOR,DEN
0020700975,00207,20080314MINSEA,MIN,SEA
0020700976,00207,20080315SASPHI,SAS,PHI
0020700977,00207,20080315LACWAS,LAC,WAS
0020700978,00207,20080315INDORL,IND,ORL
0020700979,00207,20080315UTANJN,UTA,NJN
0020700980,00207,20080315BOSMIL,BOS,MIL
0020700981,00207,20080315SACPHX,SAC,PHX
0020700982,00207,20080315MINPOR,MIN,POR
0020700983,00207,20080315MEMGSW,MEM,GSW
0020700984,00207,20080316DALMIA,DAL,MIA
0020700985,00207,20080316ATLNYK,ATL,NYK
0020700986,00207,20080316NOHDET,NOH,DET
0020700987,00207,20080316CHACLE,CHA,CLE
0020700988,00207,20080316LALHOU,LAL,HOU
0020700989,00207,20080316SEADEN,SEA,DEN
0020700990,00207,20080316TORSAC,TOR,SAC
0020700991,00207,20080317ATLWAS,ATL,WAS
0020700992,00207,20080317CLEORL,CLE,ORL
0020700993,00207,20080317NYKIND,NYK,IND
0020700994,00207,20080317CHAMEM,CHA,MEM
0020700995,00207,20080317CHINOH,CHI,NOH
0020700996,00207,20080317LACMIN,LAC,MIN
0020700997,00207,20080317BOSSAS,BOS,SAS
0020700998,00207,20080317TORUTA,TOR,UTA
0020700999,00207,20080318DENDET,DEN,DET
0020701000,00207,20080318MIAMIL,MIA,MIL
0020701001,00207,20080318NJNCHI,NJN,CHI
0020701002,00207,20080318BOSHOU,BOS,HOU
0020701003,00207,20080318LALDAL,LAL,DAL
0020701004,00207,20080318GSWSAC,GSW,SAC
0020701005,00207,20080318PHXPOR,PHX,POR
0020701006,00207,20080319MIATOR,MIA,TOR
0020701007,00207,20080319DENPHI,DEN,PHI
0020701008,00207,20080319WASORL,WAS,ORL
0020701009,00207,20080319CHAIND,CHA,IND
0020701010,00207,20080319ATLNJN,ATL,NJN
0020701011,00207,20080319DETCLE,DET,CLE
0020701012,00207,20080319HOUNOH,HOU,NOH
0020701013,00207,20080319MEMMIN,MEM,MIN
0020701014,00207,20080319PHXSEA,PHX,SEA
0020701015,00207,20080319GSWLAC,GSW,LAC
0020701016,00207,20080320SASCHI,SAS,CHI
0020701017,00207,20080320BOSDAL,BOS,DAL
0020701018,00207,20080320LALUTA,LAL,UTA
0020701019,00207,20080321PHIORL,PHI,ORL
0020701020,00207,20080321MININD,MIN,IND
0020701021,00207,20080321DENNJN,DEN,NJN
0020701022,00207,20080321MEMNYK,MEM,NYK
0020701023,00207,20080321WASMIA,WAS,MIA
0020701024,00207,20080321TORCLE,TOR,CLE
0020701025,00207,20080321SACSAS,SAC,SAS
0020701026,00207,20080321LACPOR,LAC,POR
0020701027,00207,20080321SEALAL,SEA,LAL
0020701028,00207,20080321HOUGSW,HOU,GSW
0020701029,00207,20080322NJNPHI,NJN,PHI
0020701030,00207,20080322MIACHA,MIA,CHA
0020701031,00207,20080322ORLATL,ORL,ATL
0020701032,00207,20080322SACMEM,SAC,MEM
0020701033,00207,20080322BOSNOH,BOS,NOH
0020701034,00207,20080322NYKMIN,NYK,MIN
0020701035,00207,20080322INDCHI,IND,CHI
0020701036,00207,20080322CLEMIL,CLE,MIL
0020701037,00207,20080322SEAUTA,SEA,UTA
0020701038,00207,20080322HOUPHX,HOU,PHX
0020701039,00207,20080322PORLAC,POR,LAC
0020701040,00207,20080323SASDAL,SAS,DAL
0020701041,00207,20080323DENTOR,DEN,TOR
0020701042,00207,20080323DETWAS,DET,WAS
0020701043,00207,20080323GSWLAL,GSW,LAL
0020701044,00207,20080324PHIBOS,PHI,BOS
0020701045,00207,20080324NJNNYK,NJN,NYK
0020701046,00207,20080324MILMIA,MIL,MIA
0020701047,00207,20080324PHXDET,PHX,DET
0020701048,00207,20080324DENMEM,DEN,MEM
0020701049,00207,20080324SACHOU,SAC,HOU
0020701050,00207,20080324PORSEA,POR,SEA
0020701051,00207,20080324LALGSW,LAL,GSW
0020701052,00207,20080325SASORL,SAS,ORL
0020701053,00207,20080325NOHIND,NOH,IND
0020701054,00207,20080325ATLCHI,ATL,CHI
0020701055,00207,20080325LACDAL,LAC,DAL
0020701056,00207,20080325CHAUTA,CHA,UTA
0020701057,00207,20080325WASPOR,WAS,POR
0020701058,00207,20080326DETTOR,DET,TOR
0020701059,00207,20080326MIANYK,MIA,NYK
0020701060,00207,20080326CHIPHI,CHI,PHI
0020701061,00207,20080326MILATL,MIL,ATL
0020701062,00207,20080326NOHCLE,NOH,CLE
0020701063,00207,20080326PHXBOS,PHX,BOS
0020701064,00207,20080326INDNJN,IND,NJN
0020701065,00207,20080326MINHOU,MIN,HOU
0020701066,00207,20080326LACSAS,LAC,SAS
0020701067,00207,20080326MEMSAC,MEM,SAC
0020701068,00207,20080326WASSEA,WAS,SEA
0020701069,00207,20080326CHALAL,CHA,LAL
0020701070,00207,20080327MIADET,MIA,DET
0020701071,00207,20080327DALDEN,DAL,DEN
0020701072,00207,20080327PORGSW,POR,GSW
0020701073,00207,20080328NYKTOR,NYK,TOR
0020701074,00207,20080328PHXPHI,PHX,PHI
0020701075,00207,20080328NJNIND,NJN,IND
0020701076,00207,20080328NOHBOS,NOH,BOS
0020701077,00207,20080328CHIATL,CHI,ATL
0020701078,00207,20080328ORLMIL,ORL,MIL
0020701079,00207,20080328MINSAS,MIN,SAS
0020701080,00207,20080328LACUTA,LAC,UTA
0020701081,00207,20080328WASSAC,WAS,SAC
0020701082,00207,20080328MEMLAL,MEM,LAL
0020701083,00207,20080328CHASEA,CHA,SEA
0020701084,00207,20080329PHXNJN,PHX,NJN
0020701085,00207,20080329CLEDET,CLE,DET
0020701086,00207,20080329MILCHI,MIL,CHI
0020701087,00207,20080329GSWDEN,GSW,DEN
0020701088,00207,20080329CHAPOR,CHA,POR
0020701089,00207,20080329MEMLAC,MEM,LAC
0020701090,00207,20080330HOUSAS,HOU,SAS
0020701091,00207,20080330UTAMIN,UTA,MIN
0020701092,00207,20080330NYKATL,NYK,ATL
0020701093,00207,20080330MIABOS,MIA,BOS
0020701094,00207,20080330NOHTOR,NOH,TOR
0020701095,00207,20080330PHICLE,PHI,CLE
0020701096,00207,20080330DALGSW,DAL,GSW
0020701097,00207,20080330SACSEA,SAC,SEA
0020701098,00207,20080330WASLAL,WAS,LAL
0020701099,00207,20080331TORCHA,TOR,CHA
0020701100,00207,20080331MIAIND,MIA,IND
0020701101,00207,20080331ATLMEM,ATL,MEM
0020701102,00207,20080331WASUTA,WAS,UTA
0020701103,00207,20080331DENPHX,DEN,PHX
0020701104,00207,20080331DALLAC,DAL,LAC
0020701105,00207,20080401NOHORL,NOH,ORL
0020701106,00207,20080401PHINJN,PHI,NJN
0020701107,00207,20080401NYKMIL,NYK,MIL
0020701108,00207,20080401DETMIN,DET,MIN
0020701109,00207,20080401BOSCHI,BOS,CHI
0020701110,00207,20080401GSWSAS,GSW,SAS
0020701111,00207,20080401PHXDEN,PHX,DEN
0020701112,00207,20080401HOUSAC,HOU,SAC
0020701113,00207,20080402MILWAS,MIL,WAS
0020701114,00207,20080402CLECHA,CLE,CHA
0020701115,00207,20080402TORATL,TOR,ATL
0020701116,00207,20080402INDBOS,IND,BOS
0020701117,00207,20080402NOHMIA,NOH,MIA
0020701118,00207,20080402NYKMEM,NYK,MEM
0020701119,00207,20080402MINUTA,MIN,UTA
0020701120,00207,20080402GSWDAL,GSW,DAL
0020701121,00207,20080402LACSEA,LAC,SEA
0020701122,00207,20080402PORLAL,POR,LAL
0020701123,00207,20080403CHICLE,CHI,CLE
0020701124,00207,20080403LACSAC,LAC,SAC
0020701125,00207,20080403HOUPOR,HOU,POR
0020701126,00207,20080404CHATOR,CHA,TOR
0020701127,00207,20080404PHIATL,PHI,ATL
0020701128,00207,20080404MIAWAS,MIA,WAS
0020701129,00207,20080404NJNDET,NJN,DET
0020701130,00207,20080404GSWMEM,GSW,MEM
0020701131,00207,20080404NYKNOH,NYK,NOH
0020701132,00207,20080404INDMIL,IND,MIL
0020701133,00207,20080404SASUTA,SAS,UTA
0020701134,00207,20080404MINPHX,MIN,PHX
0020701135,00207,20080404DALLAL,DAL,LAL
0020701136,00207,20080404HOUSEA,HOU,SEA
0020701137,00207,20080405ORLCLE,ORL,CLE
0020701138,00207,20080405ATLPHI,ATL,PHI
0020701139,00207,20080405BOSCHA,BOS,CHA
0020701140,00207,20080405TORNJN,TOR,NJN
0020701141,00207,20080405WASCHI,WAS,CHI
0020701142,00207,20080405SACDEN,SAC,DEN
0020701143,00207,20080406DETMIA,DET,MIA
0020701144,00207,20080406DALPHX,DAL,PHX
0020701145,00207,20080406ORLNYK,ORL,NYK
0020701146,00207,20080406MILIND,MIL,IND
0020701147,00207,20080406SASPOR,SAS,POR
0020701148,00207,20080406MEMMIN,MEM,MIN
0020701149,00207,20080406GSWNOH,GSW,NOH
0020701150,00207,20080406LALSAC,LAL,SAC
0020701151,00207,20080406DENSEA,DEN,SEA
0020701152,00207,20080406HOULAC,HOU,LAC
0020701153,00207,20080408MINCHA,MIN,CHA
0020701154,00207,20080408ATLIND,ATL,IND
0020701155,00207,20080408CHIMIA,CHI,MIA
0020701156,00207,20080408NYKDET,NYK,DET
0020701157,00207,20080408BOSMIL,BOS,MIL
0020701158,00207,20080408PHXMEM,PHX,MEM
0020701159,00207,20080408UTANOH,UTA,NOH
0020701160,00207,20080408SEADAL,SEA,DAL
0020701161,00207,20080408LALPOR,LAL,POR
0020701162,00207,20080408DENLAC,DEN,LAC
0020701163,00207,20080408SACGSW,SAC,GSW
0020701164,00207,20080409MILTOR,MIL,TOR
0020701165,00207,20080409DETPHI,DET,PHI
0020701166,00207,20080409BOSWAS,BOS,WAS
0020701167,00207,20080409CHIORL,CHI,ORL
0020701168,00207,20080409NJNCLE,NJN,CLE
0020701169,00207,20080409CHANYK,CHA,NYK
0020701170,00207,20080409NOHMIN,NOH,MIN
0020701171,00207,20080409SEAHOU,SEA,HOU
0020701172,00207,20080409PHXSAS,PHX,SAS
0020701173,00207,20080410DENGSW,DEN,GSW
0020701174,00207,20080410UTADAL,UTA,DAL
0020701175,00207,20080410LALLAC,LAL,LAC
0020701176,00207,20080411NJNTOR,NJN,TOR
0020701177,00207,20080411INDPHI,IND,PHI
0020701178,00207,20080411MINORL,MIN,ORL
0020701179,00207,20080411CLECHI,CLE,CHI
0020701180,00207,20080411MILBOS,MIL,BOS
0020701181,00207,20080411ATLNYK,ATL,NYK
0020701182,00207,20080411MEMMIA,MEM,MIA
0020701183,00207,20080411WASDET,WAS,DET
0020701184,00207,20080411PHXHOU,PHX,HOU
0020701185,00207,20080411SEASAS,SEA,SAS
0020701186,00207,20080411PORSAC,POR,SAC
0020701187,00207,20080411NOHLAL,NOH,LAL
0020701188,00207,20080412PHIWAS,PHI,WAS
0020701189,00207,20080412BOSATL,BOS,ATL
0020701190,00207,20080412CHAIND,CHA,IND
0020701191,00207,20080412MINMEM,MIN,MEM
0020701192,00207,20080412NJNMIL,NJN,MIL
0020701193,00207,20080412DENUTA,DEN,UTA
0020701194,00207,20080412NOHSAC,NOH,SAC
0020701195,00207,20080412DALPOR,DAL,POR
0020701196,00207,20080412LACGSW,LAC,GSW
0020701197,00207,20080413MIACLE,MIA,CLE
0020701198,00207,20080413SASLAL,SAS,LAL
0020701199,00207,20080413TORDET,TOR,DET
0020701200,00207,20080413ORLCHI,ORL,CHI
0020701201,00207,20080413HOUDEN,HOU,DEN
0020701202,00207,20080413DALSEA,DAL,SEA
0020701203,00207,20080414MIATOR,MIA,TOR
0020701204,00207,20080414CLEPHI,CLE,PHI
0020701205,00207,20080414INDWAS,IND,WAS
0020701206,00207,20080414BOSNYK,BOS,NYK
0020701207,00207,20080414CHIMIL,CHI,MIL
0020701208,00207,20080414HOUUTA,HOU,UTA
0020701209,00207,20080414GSWPHX,GSW,PHX
0020701210,00207,20080414SASSAC,SAS,SAC
0020701211,00207,20080415ORLATL,ORL,ATL
0020701212,00207,20080415CHANJN,CHA,NJN
0020701213,00207,20080415MINDET,MIN,DET
0020701214,00207,20080415LACNOH,LAC,NOH
0020701215,00207,20080415MEMPOR,MEM,POR
0020701216,00207,20080415SACLAL,SAC,LAL
0020701217,00207,20080416PHICHA,PHI,CHA
0020701218,00207,20080416WASORL,WAS,ORL
0020701219,00207,20080416DETCLE,DET,CLE
0020701220,00207,20080416NYKIND,NYK,IND
0020701221,00207,20080416NJNBOS,NJN,BOS
0020701222,00207,20080416ATLMIA,ATL,MIA
0020701223,00207,20080416UTASAS,UTA,SAS
0020701224,00207,20080416MILMIN,MIL,MIN
0020701225,00207,20080416TORCHI,TOR,CHI
0020701226,00207,20080416LACHOU,LAC,HOU
0020701227,00207,20080416NOHDAL,NOH,DAL
0020701228,00207,20080416MEMDEN,MEM,DEN
0020701229,00207,20080416PORPHX,POR,PHX
0020701230,00207,20080416SEAGSW,SEA,GSW
0020800001,00208,20081028CLEBOS,CLE,BOS
0020800002,00208,20081028MILCHI,MIL,CHI
0020800003,00208,20081028PORLAL,POR,LAL
0020800004,00208,20081029ATLORL,ATL,ORL
0020800005,00208,20081029TORPHI,TOR,PHI
0020800006,00208,20081029NJNWAS,NJN,WAS
0020800007,00208,20081029MIANYK,MIA,NYK
0020800008,00208,20081029INDDET,IND,DET
0020800009,00208,20081029SACMIN,SAC,MIN
0020800010,00208,20081029MILOKC,MIL,OKC
0020800011,00208,20081029PHXSAS,PHX,SAS
0020800012,00208,20081029MEMHOU,MEM,HOU
0020800013,00208,20081029DENUTA,DEN,UTA
0020800014,00208,20081029NOHGSW,NOH,GSW
0020800015,00208,20081029LALLAC,LAL,LAC
0020800016,00208,20081030CHACLE,CHA,CLE
0020800017,00208,20081030HOUDAL,HOU,DAL
0020800018,00208,20081030NOHPHX,NOH,PHX
0020800019,00208,20081031NYKPHI,NYK,PHI
0020800020,00208,20081031GSWTOR,GSW,TOR
0020800021,00208,20081031SACMIA,SAC,MIA
0020800022,00208,20081031CHIBOS,CHI,BOS
0020800023,00208,20081031ORLMEM,ORL,MEM
0020800024,00208,20081031DENLAC,DEN,LAC
0020800025,00208,20081031SASPOR,SAS,POR
0020800026,00208,20081101PHIATL,PHI,ATL
0020800027,00208,20081101MIACHA,MIA,CHA
0020800028,00208,20081101BOSIND,BOS,IND
0020800029,00208,20081101SACORL,SAC,ORL
0020800030,00208,20081101WASDET,WAS,DET
0020800031,00208,20081101GSWNJN,GSW,NJN
0020800032,00208,20081101DALMIN,DAL,MIN
0020800033,00208,20081101CLENOH,CLE,NOH
0020800034,00208,20081101MEMCHI,MEM,CHI
0020800035,00208,20081101OKCHOU,OKC,HOU
0020800036,00208,20081101TORMIL,TOR,MIL
0020800037,00208,20081101LALDEN,LAL,DEN
0020800038,00208,20081101LACUTA,LAC,UTA
0020800039,00208,20081101PORPHX,POR,PHX
0020800040,00208,20081102MILNYK,MIL,NYK
0020800041,00208,20081102MINOKC,MIN,OKC
0020800042,00208,20081103DETCHA,DET,CHA
0020800043,00208,20081103CHIORL,CHI,ORL
0020800044,00208,20081103SACPHI,SAC,PHI
0020800045,00208,20081103GSWMEM,GSW,MEM
0020800046,00208,20081103CLEDAL,CLE,DAL
0020800047,00208,20081103UTALAC,UTA,LAC
0020800048,00208,20081104PHXNJN,PHX,NJN
0020800049,00208,20081104BOSHOU,BOS,HOU
0020800050,00208,20081104DALSAS,DAL,SAS
0020800051,00208,20081105PHXIND,PHX,IND
0020800052,00208,20081105DETTOR,DET,TOR
0020800053,00208,20081105PHIMIA,PHI,MIA
0020800054,00208,20081105CHANYK,CHA,NYK
0020800055,00208,20081105CHICLE,CHI,CLE
0020800056,00208,20081105WASMIL,WAS,MIL
0020800057,00208,20081105SASMIN,SAS,MIN
0020800058,00208,20081105ATLNOH,ATL,NOH
0020800059,00208,20081105BOSOKC,BOS,OKC
0020800060,00208,20081105PORUTA,POR,UTA
0020800061,00208,20081105MEMSAC,MEM,SAC
0020800062,00208,20081105DENGSW,DEN,GSW
0020800063,00208,20081105LACLAL,LAC,LAL
0020800064,00208,20081106PHIORL,PHI,ORL
0020800065,00208,20081106HOUPOR,HOU,POR
0020800066,00208,20081107NOHCHA,NOH,CHA
0020800067,00208,20081107NYKWAS,NYK,WAS
0020800068,00208,20081107TORATL,TOR,ATL
0020800069,00208,20081107MILBOS,MIL,BOS
0020800070,00208,20081107INDCLE,IND,CLE
0020800071,00208,20081107DETNJN,DET,NJN
0020800072,00208,20081107MIASAS,MIA,SAS
0020800073,00208,20081107PHXCHI,PHX,CHI
0020800074,00208,20081107OKCUTA,OKC,UTA
0020800075,00208,20081107MINSAC,MIN,SAC
0020800076,00208,20081107DALDEN,DAL,DEN
0020800077,00208,20081107MEMGSW,MEM,GSW
0020800078,00208,20081107HOULAC,HOU,LAC
0020800079,00208,20081108NJNIND,NJN,IND
0020800080,00208,20081108WASORL,WAS,ORL
0020800081,00208,20081108MIANOH,MIA,NOH
0020800082,00208,20081108CLECHI,CLE,CHI
0020800083,00208,20081108PHXMIL,PHX,MIL
0020800084,00208,20081108MINPOR,MIN,POR
0020800085,00208,20081109TORCHA,TOR,CHA
0020800086,00208,20081109UTANYK,UTA,NYK
0020800087,00208,20081109DALLAC,DAL,LAC
0020800088,00208,20081109BOSDET,BOS,DET
0020800089,00208,20081109ATLOKC,ATL,OKC
0020800090,00208,20081109MEMDEN,MEM,DEN
0020800091,00208,20081109GSWSAC,GSW,SAC
0020800092,00208,20081109HOULAL,HOU,LAL
0020800093,00208,20081110OKCIND,OKC,IND
0020800094,00208,20081110PORORL,POR,ORL
0020800095,00208,20081110TORBOS,TOR,BOS
0020800096,00208,20081110NJNMIA,NJN,MIA
0020800097,00208,20081110MEMPHX,MEM,PHX
0020800098,00208,20081111DENCHA,DEN,CHA
0020800099,00208,20081111MILCLE,MIL,CLE
0020800100,00208,20081111UTAPHI,UTA,PHI
0020800101,00208,20081111ATLCHI,ATL,CHI
0020800102,00208,20081111LALDAL,LAL,DAL
0020800103,00208,20081111NYKSAS,NYK,SAS
0020800104,00208,20081111DETSAC,DET,SAC
0020800105,00208,20081111MINGSW,MIN,GSW
0020800106,00208,20081112PHITOR,PHI,TOR
0020800107,00208,20081112ATLBOS,ATL,BOS
0020800108,00208,20081112PORMIA,POR,MIA
0020800109,00208,20081112INDNJN,IND,NJN
0020800110,00208,20081112NYKMEM,NYK,MEM
0020800111,00208,20081112SASMIL,SAS,MIL
0020800112,00208,20081112LALNOH,LAL,NOH
0020800113,00208,20081112ORLOKC,ORL,OKC
0020800114,00208,20081112UTAWAS,UTA,WAS
0020800115,00208,20081112SACLAC,SAC,LAC
0020800116,00208,20081112HOUPHX,HOU,PHX
0020800117,00208,20081113DENCLE,DEN,CLE
0020800118,00208,20081113DALCHI,DAL,CHI
0020800119,00208,20081113DETGSW,DET,GSW
0020800120,00208,20081114UTACHA,UTA,CHA
0020800121,00208,20081114PHIIND,PHI,IND
0020800122,00208,20081114WASMIA,WAS,MIA
0020800123,00208,20081114ATLNJN,ATL,NJN
0020800124,00208,20081114OKCNYK,OKC,NYK
0020800125,00208,20081114DENBOS,DEN,BOS
0020800126,00208,20081114MILMEM,MIL,MEM
0020800127,00208,20081114PORNOH,POR,NOH
0020800128,00208,20081114ORLDAL,ORL,DAL
0020800129,00208,20081114HOUSAS,HOU,SAS
0020800130,00208,20081114PHXSAC,PHX,SAC
0020800131,00208,20081114DETLAL,DET,LAL
0020800132,00208,20081115GSWLAC,GSW,LAC
0020800133,00208,20081115NJNATL,NJN,ATL
0020800134,00208,20081115OKCPHI,OKC,PHI
0020800135,00208,20081115UTACLE,UTA,CLE
0020800136,00208,20081115PORMIN,POR,MIN
0020800137,00208,20081115INDCHI,IND,CHI
0020800138,00208,20081115NOHHOU,NOH,HOU
0020800139,00208,20081115BOSMIL,BOS,MIL
0020800140,00208,20081116MIATOR,MIA,TOR
0020800141,00208,20081116ORLCHA,ORL,CHA
0020800142,00208,20081116DALNYK,DAL,NYK
0020800143,00208,20081116MINDEN,MIN,DEN
0020800144,00208,20081116DETPHX,DET,PHX
0020800145,00208,20081116SASSAC,SAS,SAC
0020800146,00208,20081117HOUOKC,HOU,OKC
0020800147,00208,20081117PHXUTA,PHX,UTA
0020800148,00208,20081117SASLAC,SAS,LAC
0020800149,00208,20081118DALCHA,DAL,CHA
0020800150,00208,20081118ATLIND,ATL,IND
0020800151,00208,20081118TORORL,TOR,ORL
0020800152,00208,20081118MIAWAS,MIA,WAS
0020800153,00208,20081118NYKBOS,NYK,BOS
0020800154,00208,20081118CLENJN,CLE,NJN
0020800155,00208,20081118SACMEM,SAC,MEM
0020800156,00208,20081118MILDEN,MIL,DEN
0020800157,00208,20081118PORGSW,POR,GSW
0020800158,00208,20081118CHILAL,CHI,LAL
0020800159,00208,20081119WASATL,WAS,ATL
0020800160,00208,20081119CLEDET,CLE,DET
0020800161,00208,20081119TORMIA,TOR,MIA
0020800162,00208,20081119DALHOU,DAL,HOU
0020800163,00208,20081119PHIMIN,PHI,MIN
0020800164,00208,20081119SACNOH,SAC,NOH
0020800165,00208,20081119LACOKC,LAC,OKC
0020800166,00208,20081119DENSAS,DEN,SAS
0020800167,00208,20081119MILUTA,MIL,UTA
0020800168,00208,20081119CHIPOR,CHI,POR
0020800169,00208,20081120DETBOS,DET,BOS
0020800170,00208,20081120LALPHX,LAL,PHX
0020800171,00208,20081121ORLIND,ORL,IND
0020800172,00208,20081121LACPHI,LAC,PHI
0020800173,00208,20081121NJNTOR,NJN,TOR
0020800174,00208,20081121HOUWAS,HOU,WAS
0020800175,00208,20081121CHAATL,CHA,ATL
0020800176,00208,20081121BOSMIN,BOS,MIN
0020800177,00208,20081121MEMDAL,MEM,DAL
0020800178,00208,20081121NYKMIL,NYK,MIL
0020800179,00208,20081121UTASAS,UTA,SAS
0020800180,00208,20081121NOHOKC,NOH,OKC
0020800181,00208,20081121PORSAC,POR,SAC
0020800182,00208,20081121CHIGSW,CHI,GSW
0020800183,00208,20081121DENLAL,DEN,LAL
0020800184,00208,20081122MILCHA,MIL,CHA
0020800185,00208,20081122HOUORL,HOU,ORL
0020800186,00208,20081122ATLCLE,ATL,CLE
0020800187,00208,20081122INDMIA,IND,MIA
0020800188,00208,20081122LACNJN,LAC,NJN
0020800189,00208,20081122WASNYK,WAS,NYK
0020800190,00208,20081122UTAMEM,UTA,MEM
0020800191,00208,20081122OKCNOH,OKC,NOH
0020800192,00208,20081122PORPHX,POR,PHX
0020800193,00208,20081123BOSTOR,BOS,TOR
0020800194,00208,20081123GSWPHI,GSW,PHI
0020800195,00208,20081123MINDET,MIN,DET
0020800196,00208,20081123CHIDEN,CHI,DEN
0020800197,00208,20081123SACLAL,SAC,LAL
0020800198,00208,20081124PHICHA,PHI,CHA
0020800199,00208,20081124MILORL,MIL,ORL
0020800200,00208,20081124HOUMIA,HOU,MIA
0020800201,00208,20081124SASMEM,SAS,MEM
0020800202,00208,20081124CHIUTA,CHI,UTA
0020800203,00208,20081124SACPOR,SAC,POR
0020800204,00208,20081124NOHLAC,NOH,LAC
0020800205,00208,20081125GSWWAS,GSW,WAS
0020800206,00208,20081125CLENYK,CLE,NYK
0020800207,00208,20081125PHXOKC,PHX,OKC
0020800208,00208,20081125INDDAL,IND,DAL
0020800209,00208,20081125NJNLAL,NJN,LAL
0020800210,00208,20081126MILATL,MIL,ATL
0020800211,00208,20081126OKCCLE,OKC,CLE
0020800212,00208,20081126CHATOR,CHA,TOR
0020800213,00208,20081126GSWBOS,GSW,BOS
0020800214,00208,20081126ORLPHI,ORL,PHI
0020800215,00208,20081126NYKDET,NYK,DET
0020800216,00208,20081126PHXMIN,PHX,MIN
0020800217,00208,20081126INDHOU,IND,HOU
0020800218,00208,20081126CHISAS,CHI,SAS
0020800219,00208,20081126MEMUTA,MEM,UTA
0020800220,00208,20081126MIAPOR,MIA,POR
0020800221,00208,20081126NJNSAC,NJN,SAC
0020800222,00208,20081126DENLAC,DEN,LAC
0020800223,00208,20081127ORLWAS,ORL,WAS
0020800224,00208,20081127NOHDEN,NOH,DEN
